IN,PHY_P1,CHEM_P1,MAT_P1,OVERALL_P1,TM_P1,TQ_P1,MCQ_P1,MMCQ_P1,NUM_P1,PARA_P1,MTF_P1,PHY_P2,CHEM_P2,MAT_P2,OVERALL_P2,TM_P2,TQ_P2,MCQ_P2,MMCQ_P2,NUM_P2,PARA_P2,MTF_P2,EASY_P,MED_P,HARD_P,EASY_C,MED_C,HARD_C,EASY_M,MED_M,HARD_M,OUT
180,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1101
178,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1201
175,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1301
173,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1401
171,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1501
169,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1601
167,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1701
166,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1801
164,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,1901
162,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2001
161,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2101
161,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2101
160,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2201
158,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2301
157,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2401
155,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2501
154,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2601
153,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2701
153,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2701
152,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2801
151,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,2901
150,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,3001
149,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,3101
148,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,3201
147,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,3301
146,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,3401
145,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,3501
144,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,3601
144,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,3701
143,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,3801
142,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,3901
141,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,4001
141,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,4101
140,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,4201
139,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,4301
139,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,4401
138,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,4501
137,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,4601
136,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,4701
136,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,4801
135,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,4901
134,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5001
134,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5101
133,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5201
133,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5301
132,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5401
131,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5501
131,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5601
131,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5601
130,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5701
130,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5801
129,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5901
129,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,5901
129,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,6001
128,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,6101
128,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,6201
127,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,6301
127,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,6301
127,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,6401
126,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,6501
126,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,6501
126,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,6601
125,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,6801
124,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,6901
124,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,7001
123,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,7101
123,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,7201
122,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,7301
121,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,7501
121,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,7601
120,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,7701
120,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,7801
120,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,7901
119,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8001
119,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8001
119,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8101
119,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8101
118,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8201
118,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8301
118,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8301
117,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8401
117,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8501
117,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8601
116,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8701
116,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8801
115,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,8901
115,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,9001
114,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,9301
114,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,9401
113,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,9501
113,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,9601
113,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,9701
112,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,9801
111,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,10001
111,0.374,0.462,0.432,0.422,186,54,0.241935,0.516129,0.241935,0,0,0.508,0.402,0.418,0.444,186,54,0.290323,0.53333333,0,0.2,0,0.298387,0.193548,0.508065,0.25,0.33871,0.41129,0.225806,0.419355,0.508065,10101
